Date,CTVA,IR,ACMR,ALTM,BNTX,BWB,CARG,CGBD,CHX,CMBM,CRNC,EXPI,EYE,FLMN,FNKO,FOCS,FRG,FTDR,FUTU,GO,GRWG,GSHD,GSKY,GTX,HHR,HLNE,ILPT,IMXI,INMD,LAZY,LBC,LPRO,LSEA,LX,MESA,MRBK,NCSM,NESR,NIU,NMRK,OPRA,OPRT,PECO,PGNY,PLMR,PNTG,ROAD,ROKU,RTLR,SCPL,SGH,SITM,SMPL,STXB,TW,VCTR,VRRM,XP,SAFE
2020-11-09,34.113956451416016,42.76522445678711,91.69999694824219,30.276382446289062,104.80000305175781,11.789999961853027,22.899999618530273,8.706459999084473,10.430000305175781,21.020000457763672,62.959999084472656,20.795429229736328,48.27000045776367,2.2270238399505615,6.949999809265137,38.06999969482422,23.838598251342773,47.97999954223633,35.81999969482422,41.209999084472656,21.530000686645508,115.69999694824219,4.340000152587891,4.199999809265137,24.742895126342773,70.54862976074219,19.13109588623047,16.3700008392334,21.600000381469727,13.4399995803833,10.387185096740723,27.809999465942383,10.510000228881836,8.0,3.7799999713897705,17.5562744140625,17.239999771118164,7.369999885559082,27.889999389648438,6.608802318572998,9.010000228881836,15.079999923706055,,28.56999969482422,99.37999725341797,46.7400016784668,21.68000030517578,221.91000366210938,6.91121768951416,12.399999618530273,15.279999732971191,95.08999633789062,22.3799991607666,15.670071601867676,58.380462646484375,19.431997299194336,12.0,43.060001373291016,63.37290954589844
2020-11-10,35.67981719970703,42.73523712158203,83.51000213623047,32.61654281616211,112.76000213623047,12.100000381469727,22.559999465942383,8.926180839538574,10.420000076293945,22.020000457763672,63.09000015258789,20.520885467529297,46.5,2.311239004135132,7.480000019073486,37.720001220703125,24.613378524780273,48.40999984741211,36.34000015258789,42.439998626708984,19.43000030517578,113.58999633789062,3.7200000286102295,4.199999809265137,24.614795684814453,73.66194915771484,20.09149169921875,16.010000228881836,21.614999771118164,14.010000228881836,10.802672386169434,26.90999984741211,10.550000190734863,7.5,4.300000190734863,17.508695602416992,16.600000381469727,7.340000152587891,29.170000076293945,6.628737926483154,8.869999885559082,15.640000343322754,,29.010000228881836,98.5,46.34000015258789,22.0,216.97999572753906,7.1647539138793945,12.0,14.90999984741211,90.27999877929688,22.40999984741211,15.842758178710938,57.73267364501953,19.145069122314453,12.029999732971191,39.31999969482422,63.5509033203125
2020-11-11,36.0737419128418,42.59528350830078,90.4800033569336,30.567766189575195,109.44999694824219,11.970000267028809,23.040000915527344,9.20998764038086,10.220000267028809,23.889999389648438,64.81999969482422,22.218063354492188,45.66999816894531,2.2270238399505615,7.550000190734863,38.06999969482422,25.133045196533203,46.380001068115234,37.0,40.2400016784668,20.940000534057617,113.30000305175781,3.5399999618530273,4.190000057220459,25.383392333984375,73.99800109863281,20.312381744384766,16.25,21.799999237060547,14.229999542236328,10.60482120513916,28.579999923706055,10.529999732971191,7.699999809265137,4.059999942779541,17.508695602416992,16.639999389648438,7.239999771118164,29.200000762939453,6.41940975189209,9.180000305175781,15.949999809265137,,29.75,86.91999816894531,46.5,24.059999465942383,231.42999267578125,7.099022388458252,12.210000038146973,14.979999542236328,93.19999694824219,22.610000610351562,15.699674606323242,61.02143478393555,19.24401092529297,11.930000305175781,39.52000045776367,69.02891540527344
2020-11-12,34.65055847167969,42.485321044921875,86.69999694824219,29.739147186279297,101.62999725341797,11.760000228881836,22.049999237060547,9.045196533203125,10.130000114440918,22.799999237060547,64.0,22.452674865722656,45.810001373291016,1.9743783473968506,6.920000076293945,37.529998779296875,24.67951774597168,46.150001525878906,39.810001373291016,39.2599983215332,24.299999237060547,118.66999816894531,3.4600000381469727,4.170000076293945,25.324270248413086,73.22706604003906,19.85139274597168,15.899999618530273,20.450000762939453,14.3100004196167,10.17944049835205,28.889999389648438,10.529999732971191,7.710000038146973,4.0,17.47063446044922,16.280000686645508,6.949999809265137,31.860000610351562,6.110400676727295,8.979999542236328,15.8100004196167,,29.729999542236328,81.08000183105469,45.0,22.579999923706055,230.89999389648438,7.1553635597229,12.130000114440918,14.5600004196167,94.4000015258789,23.579999923706055,15.087870597839355,59.97500991821289,19.39242172241211,11.59000015258789,38.4900016784668,66.30967712402344
2020-11-13,35.58945846557617,42.74523162841797,84.4000015258789,30.394758224487305,106.0,11.9399995803833,22.1299991607666,9.388511657714844,10.390000343322754,22.34000015258789,65.97000122070312,21.933536529541016,44.13999938964844,2.058593511581421,7.25,37.529998779296875,25.170839309692383,46.38999938964844,42.060001373291016,38.40999984741211,25.520000457763672,122.55000305175781,3.6500000953674316,4.289999961853027,25.255290985107422,74.63054656982422,20.5812931060791,16.059999465942383,20.950000762939453,14.710000038146973,10.30804443359375,30.0,10.550000190734863,8.079999923706055,4.329999923706055,17.49917984008789,16.0,6.960000038146973,32.709999084472656,6.289825439453125,8.899999618530273,16.65999984741211,,30.700000762939453,75.68000030517578,49.209999084472656,22.559999465942383,228.10000610351562,7.087860584259033,12.5,14.824999809265137,93.98999786376953,23.889999389648438,15.56152629852295,60.05473327636719,19.55072784423828,11.960000038146973,38.56999969482422,65.75594329833984
2020-11-16,36.99287796020508,44.974464416503906,81.81999969482422,31.86077308654785,91.5199966430664,11.930000305175781,22.06999969482422,9.631120681762695,11.5,22.15999984741211,72.52999877929688,21.57413673400879,43.0,2.105379819869995,7.96999979019165,38.349998474121094,25.16139030456543,47.08000183105469,43.86000061035156,37.29499816894531,26.56999969482422,124.18000030517578,3.5299999713897705,4.320000171661377,25.905643463134766,75.29273223876953,21.34000587463379,16.09000015258789,20.905000686645508,15.09000015258789,10.565251350402832,29.469999313354492,10.579999923706055,7.809999942779541,4.739999771118164,17.84174156188965,17.399999618530273,7.599999904632568,32.97999954223633,6.558961868286133,9.020000457763672,17.399999618530273,,29.68000030517578,73.58999633789062,49.5099983215332,26.149999618530273,232.6999969482422,7.762895107269287,13.239999771118164,15.244999885559082,88.36000061035156,24.530000686645508,15.837822914123535,60.21419143676758,19.936595916748047,12.350000381469727,39.72999954223633,67.48636627197266
2020-11-17,36.58766555786133,44.62458419799805,77.79000091552734,34.60158157348633,86.93000030517578,11.800000190734863,21.989999771118164,9.704360961914062,12.109999656677246,22.93000030517578,69.91000366210938,21.768810272216797,41.97999954223633,2.133451461791992,8.399999618530273,38.70000076293945,24.906282424926758,47.08000183105469,45.5,37.099998474121094,27.729999542236328,121.68000030517578,3.6700000762939453,4.28000020980835,25.137046813964844,74.07705688476562,21.080699920654297,15.859999656677246,21.31999969482422,15.140000343322754,10.585036277770996,29.149999618530273,10.53499984741211,7.849999904632568,5.03000020980835,17.603851318359375,16.440000534057617,7.820000171661377,34.0,6.548994541168213,8.960000038146973,16.729999542236328,,30.0,70.30000305175781,51.130001068115234,25.600000381469727,237.1300048828125,7.984691619873047,13.220000267028809,15.09000015258789,86.77999877929688,24.559999465942383,15.808220863342285,58.77909469604492,19.788185119628906,12.4399995803833,40.400001525878906,68.06977081298828
2020-11-18,36.26151657104492,43.89483642578125,74.76000213623047,36.27702713012695,90.44000244140625,11.529999732971191,22.18000030517578,9.594499588012695,11.630000114440918,21.81999969482422,70.6500015258789,21.579126358032227,42.02000045776367,2.152165651321411,8.859999656677246,38.290000915527344,25.123598098754883,45.939998626708984,43.0,36.75,28.889999389648438,122.7699966430664,4.099999904632568,4.269999980926514,25.334121704101562,72.57476043701172,20.706144332885742,15.680000305175781,21.3799991607666,14.8100004196167,10.327829360961914,29.40999984741211,10.569999694824219,7.679999828338623,4.920000076293945,17.765615463256836,17.600000381469727,8.6899995803833,31.889999389648438,6.239985466003418,9.079999923706055,16.6200008392334,,28.899999618530273,72.08999633789062,46.599998474121094,26.149999618530273,231.99000549316406,8.110054969787598,13.09000015258789,14.720000267028809,80.7699966430664,24.239999771118164,15.81808853149414,58.16121292114258,19.966279983520508,12.229999542236328,39.45000076293945,65.9636001586914
2020-11-19,36.52836608886719,44.18473815917969,75.94999694824219,34.57426452636719,94.93000030517578,11.489999771118164,22.25,9.76844596862793,11.829999923706055,21.469999313354492,77.5199966430664,22.702259063720703,42.25,2.1989519596099854,8.649999618530273,38.970001220703125,24.622825622558594,46.029998779296875,46.5099983215332,37.52000045776367,29.459999084472656,130.64999389648438,4.179999828338623,4.300000190734863,24.900556564331055,71.59629821777344,20.946245193481445,15.890000343322754,22.225000381469727,14.09000015258789,10.110193252563477,29.979999542236328,10.579999923706055,7.820000171661377,5.010000228881836,17.908349990844727,18.799999237060547,8.319999694824219,35.88999938964844,6.299793720245361,9.15999984741211,16.479999542236328,,29.309999465942383,72.7699966430664,46.209999084472656,25.579999923706055,255.6699981689453,8.042551040649414,13.850000381469727,14.904999732971191,82.20999908447266,23.780000686645508,15.788485527038574,58.54988479614258,18.848247528076172,12.119999885559082,40.599998474121094,66.80409240722656
2020-11-20,36.72603225708008,44.244712829589844,75.2300033569336,34.01881790161133,104.06999969482422,11.579999923706055,22.690000534057617,9.530414581298828,11.789999961853027,22.360000610351562,84.06999969482422,24.239704132080078,43.470001220703125,2.1895947456359863,8.529999732971191,38.61000061035156,25.3220157623291,46.209999084472656,48.54999923706055,38.47999954223633,29.15999984741211,124.56999969482422,4.090000152587891,4.260000228881836,23.836345672607422,70.18294525146484,20.840600967407227,15.779999732971191,21.4950008392334,13.569999694824219,9.902450561523438,30.489999771118164,10.579999923706055,7.889999866485596,4.980000019073486,17.93689727783203,18.600000381469727,8.3100004196167,35.72999954223633,6.3097615242004395,8.699999809265137,16.510000228881836,,30.489999771118164,70.11000061035156,47.20000076293945,25.219999313354492,263.1400146484375,7.868971347808838,14.510000228881836,14.779999732971191,82.30000305175781,23.610000610351562,15.867427825927734,59.07807540893555,18.195236206054688,12.380000114440918,40.0,66.8832015991211
2020-11-23,37.34867477416992,44.464637756347656,74.61000061035156,34.929386138916016,106.5,11.40999984741211,23.290000915527344,9.80506706237793,13.010000228881836,23.81999969482422,83.06999969482422,25.24303436279297,44.91999816894531,2.2040317058563232,9.109999656677246,39.599998474121094,25.31256675720215,46.13999938964844,48.54999923706055,38.459999084472656,31.5,123.27999877929688,4.210000038146973,4.710000038146973,23.79692840576172,70.26201629638672,20.888622283935547,16.049999237060547,21.549999237060547,14.149999618530273,9.793631553649902,29.950000762939453,10.600000381469727,8.300000190734863,5.480000019073486,17.99399185180664,18.600000381469727,9.069999694824219,32.47999954223633,6.7682905197143555,8.9399995803833,17.190000534057617,,32.220001220703125,69.94000244140625,47.90999984741211,25.299999237060547,276.5799865722656,8.245062828063965,14.619999885559082,15.194999694824219,85.19999694824219,23.360000610351562,15.729277610778809,58.34059524536133,18.81856346130371,12.755000114440918,40.77000045776367,68.36641693115234
2020-11-24,38.44571304321289,45.45429992675781,73.76000213623047,36.31344985961914,101.87000274658203,12.029999732971191,24.540000915527344,10.134647369384766,13.640000343322754,25.3700008392334,86.72000122070312,24.96849250793457,45.09000015258789,2.473520278930664,9.529999732971191,39.790000915527344,25.558229446411133,45.93000030517578,46.650001525878906,37.25,32.90999984741211,116.80000305175781,4.429999828338623,4.849999904632568,23.99400520324707,69.94574737548828,21.17673683166504,16.170000076293945,21.645000457763672,14.520000457763672,10.53557300567627,28.520000457763672,10.550000190734863,7.269999980926514,6.150000095367432,18.146240234375,20.600000381469727,8.9399995803833,33.099998474121094,7.267427444458008,8.869999885559082,18.399999618530273,,34.459999084472656,67.52999877929688,48.119998931884766,25.950000762939453,273.010009765625,8.707942962646484,14.819999694824219,15.675000190734863,81.0,23.0,16.873943328857422,57.423728942871094,20.015750885009766,12.9399995803833,42.0,64.86602020263672
2020-11-25,38.129451751708984,44.794525146484375,77.05000305175781,36.83247375488281,104.95999908447266,12.010000228881836,24.969999313354492,10.116337776184082,13.130000114440918,27.829999923706055,86.61000061035156,25.94686508178711,44.279998779296875,2.4446465969085693,9.3100004196167,39.560001373291016,25.2747745513916,46.709999084472656,45.08000183105469,37.2599983215332,33.529998779296875,120.1500015258789,4.429999828338623,4.849999904632568,24.19108009338379,70.9044418334961,21.138324737548828,16.020000457763672,21.795000076293945,15.300000190734863,10.238797187805176,28.579999923706055,10.539999961853027,7.059999942779541,6.239999771118164,17.92738151550293,23.399999618530273,9.020000457763672,31.0,7.197547912597656,8.920000076293945,17.940000534057617,,34.709999084472656,66.36000061035156,47.97999954223633,25.639999389648438,278.05999755859375,8.6693696975708,14.640000343322754,15.46500015258789,88.1500015258789,22.46500015258789,16.242403030395508,57.93199157714844,20.22352409362793,13.020000457763672,41.97999954223633,65.8548355102539
2020-11-27,37.9614372253418,44.78452682495117,83.72000122070312,36.42271423339844,109.98999786376953,12.0,24.68000030517578,10.015632629394531,12.819999694824219,26.959999084472656,90.5999984741211,27.030065536499023,43.93000030517578,2.4061481952667236,9.350000381469727,40.630001068115234,25.747201919555664,47.59000015258789,43.97999954223633,37.84000015258789,35.59000015258789,122.83999633789062,4.409999847412109,4.860000133514404,24.29947280883789,71.27013397216797,20.984661102294922,16.0,21.860000610351562,16.030000686645508,10.159656524658203,28.639999389648438,10.529999732971191,7.420000076293945,6.679999828338623,17.746585845947266,22.399999618530273,8.859999656677246,31.579999923706055,7.167599678039551,8.9399995803833,17.649999618530273,,35.97999954223633,67.37000274658203,48.459999084472656,25.709999084472656,275.3399963378906,8.225775718688965,14.649999618530273,15.494999885559082,88.26000213623047,22.360000610351562,16.183198928833008,59.60627365112305,20.193843841552734,12.720000267028809,41.65999984741211,66.02291870117188
2020-11-30,37.87247848510742,44.25471115112305,82.62000274658203,35.62141418457031,124.23999786376953,11.770000457763672,25.049999237060547,9.942391395568848,11.880000114440918,27.059999465942383,90.75,26.620746612548828,42.810001373291016,2.213656187057495,8.779999732971191,39.61000061035156,25.31256675720215,47.34000015258789,44.099998474121094,38.619998931884766,35.16999816894531,123.11000061035156,4.260000228881836,4.849999904632568,24.053129196166992,69.06610870361328,20.86941146850586,15.739999771118164,21.540000915527344,16.5,9.724384307861328,28.1200008392334,10.590999603271484,7.46999979019165,6.380000114440918,17.699007034301758,20.399999618530273,8.739999771118164,29.81999969482422,7.007876396179199,8.520000457763672,16.90999984741211,,35.4900016784668,66.0999984741211,50.689998626708984,26.299999237060547,293.57000732421875,7.994335651397705,14.890000343322754,15.345000267028809,86.97000122070312,21.739999771118164,15.413509368896484,59.52644348144531,20.312572479248047,12.199999809265137,41.0099983215332,67.30838012695312
2020-12-01,37.86260223388672,44.78452682495117,83.87000274658203,34.15540313720703,114.01000213623047,12.0,25.010000228881836,10.18042278289795,12.609999656677246,26.940000534057617,91.73999786376953,26.92523765563965,42.72999954223633,2.11741042137146,9.069999694824219,39.59000015258789,25.558229446411133,47.31999969482422,42.08000183105469,37.79999923706055,33.349998474121094,119.41999816894531,4.260000228881836,4.760000228881836,24.486696243286133,68.89808654785156,21.224760055541992,15.885000228881836,22.40999984741211,16.610000610351562,9.882664680480957,28.030000686645508,10.576000213623047,7.269999980926514,6.730000019073486,17.746585845947266,21.5,9.079999923706055,28.239999771118164,7.127668857574463,8.949999809265137,18.170000076293945,,35.83000183105469,68.52999877929688,52.25,25.079999923706055,285.7099914550781,7.926831245422363,14.949999809265137,15.904999732971191,87.94999694824219,21.8799991607666,15.61086368560791,59.85575485229492,21.2475643157959,12.5600004196167,40.45000076293945,67.60501861572266
2020-12-02,37.82307052612305,44.314693450927734,81.54000091552734,35.73978805541992,121.08999633789062,12.0,24.979999542236328,10.22619915008545,12.90999984741211,29.309999465942383,82.5,26.77548599243164,42.64500045776367,2.252154588699341,9.5,39.97999954223633,25.010217666625977,47.43000030517578,43.08000183105469,37.619998931884766,35.43000030517578,119.62000274658203,4.360000133514404,4.71999979019165,24.654211044311523,68.54228210449219,21.186342239379883,15.819999694824219,20.604999542236328,16.25,10.021160125732422,27.010000228881836,10.59000015258789,7.269999980926514,7.159999847412109,17.5562744140625,19.510000228881836,9.220000267028809,29.59000015258789,7.352280616760254,8.899999618530273,17.799999237060547,,36.459999084472656,67.30000305175781,52.5099983215332,24.90999984741211,281.3299865722656,8.53436279296875,14.699999809265137,16.030000686645508,92.30000305175781,21.709999084472656,15.985840797424316,58.80792999267578,21.579017639160156,12.854999542236328,40.40999984741211,64.64847564697266
2020-12-03,37.763771057128906,44.444644927978516,81.0999984741211,37.34238815307617,118.68000030517578,11.869999885559082,25.1299991607666,10.500850677490234,13.079999923706055,30.1299991607666,86.05000305175781,28.372831344604492,42.814998626708984,2.1655335426330566,8.460000038146973,43.40999984741211,24.471649169921875,47.58000183105469,41.70000076293945,37.27000045776367,35.29999923706055,114.87999725341797,4.309999942779541,4.699999809265137,24.78230857849121,69.88643646240234,21.330402374267578,15.5,20.665000915527344,15.729999542236328,10.031052589416504,27.049999237060547,11.01099967956543,7.079999923706055,7.630000114440918,17.49917984008789,19.399999618530273,9.300000190734863,29.15999984741211,7.382228374481201,8.869999885559082,17.770000457763672,,36.880001068115234,67.1500015258789,52.56999969482422,26.440000534057617,289.1000061035156,8.775446891784668,14.5,16.114999771118164,92.38999938964844,22.450000762939453,15.689806938171387,60.1052360534668,22.776201248168945,12.520000457763672,38.5099983215332,66.42833709716797
2020-12-04,38.198631286621094,45.17439270019531,77.7300033569336,45.21880340576172,120.0,12.119999885559082,25.084999084472656,10.574091911315918,14.270000457763672,25.264999389648438,90.52999877929688,28.27299690246582,42.7599983215332,2.3291513919830322,10.899999618530273,42.41999816894531,26.436939239501953,48.02000045776367,41.150001525878906,37.5,35.02000045776367,113.05000305175781,4.429999828338623,4.5,25.324270248413086,70.53875732421875,21.897035598754883,15.600000381469727,21.325000762939453,16.280000686645508,10.219012260437012,28.209999084472656,10.899999618530273,6.579999923706055,7.730000019073486,17.651430130004883,20.209999084472656,9.59000015258789,28.100000381469727,7.746598720550537,8.930000305175781,17.90999984741211,,37.58000183105469,65.9000015258789,55.5099983215332,28.079999923706055,296.3800048828125,9.354046821594238,14.6899995803833,16.899999618530273,103.79000091552734,23.15999984741211,16.489097595214844,60.99339294433594,22.19244956970215,12.989999771118164,38.459999084472656,67.39738464355469
2020-12-07,37.49692153930664,44.314693450927734,84.12999725341797,42.15019226074219,125.69999694824219,12.270000457763672,24.139999389648438,10.44591999053955,13.4399995803833,25.799999237060547,85.2300033569336,29.49097442626953,43.220001220703125,2.358025312423706,10.850000381469727,44.709999084472656,26.380250930786133,48.2400016784668,42.290000915527344,37.779998779296875,34.22999954223633,112.83000183105469,4.440000057220459,4.46999979019165,24.506404876708984,70.98351287841797,21.945056915283203,16.049999237060547,21.030000686645508,15.289999961853027,10.120085716247559,28.299999237060547,10.680000305175781,6.71999979019165,7.710000038146973,18.032054901123047,20.450000762939453,9.550000190734863,29.450000762939453,7.586874961853027,9.050000190734863,17.93000030517578,,37.470001220703125,65.91000366210938,55.95000076293945,27.81999969482422,299.9800109863281,9.132250785827637,14.59000015258789,17.65999984741211,107.0,23.209999084472656,16.321348190307617,62.59008026123047,21.885732650756836,13.130000114440918,38.529998779296875,69.01903533935547
2020-12-08,37.9713134765625,44.524620056152344,81.37000274658203,40.392791748046875,128.11000061035156,12.5,24.170000076293945,10.299439430236816,13.800000190734863,27.15999984741211,87.80999755859375,29.276330947875977,44.0,2.608264684677124,10.710000038146973,45.029998779296875,26.44639015197754,48.790000915527344,43.619998931884766,38.27000045776367,34.16999816894531,122.47000122070312,4.420000076293945,4.739999771118164,25.432661056518555,72.04104614257812,21.887432098388672,16.43000030517578,21.165000915527344,14.569999694824219,10.031052589416504,30.079999923706055,10.579999923706055,6.699999809265137,7.630000114440918,18.79330062866211,19.579999923706055,9.75,28.739999771118164,7.576892375946045,8.850000381469727,17.90999984741211,,37.459999084472656,68.91999816894531,58.02000045776367,29.34000015258789,306.1300048828125,9.730137825012207,14.380000114440918,17.729999542236328,108.29000091552734,24.1200008392334,16.479230880737305,64.19674682617188,22.330968856811523,13.229999542236328,38.95000076293945,69.78041076660156
2020-12-09,38.55442810058594,44.974464416503906,73.7300033569336,39.036048889160156,122.80999755859375,12.4399995803833,24.299999237060547,10.107183456420898,13.470000267028809,25.09000015258789,87.77999877929688,29.16152000427246,46.36000061035156,2.9066271781921387,10.550000190734863,45.91999816894531,25.841684341430664,50.13999938964844,43.34000015258789,37.72999954223633,31.385000228881836,114.04000091552734,4.400000095367432,4.519999980926514,26.427894592285156,72.32768249511719,21.935453414916992,16.31999969482422,21.584999084472656,14.220000267028809,10.169548034667969,29.719999313354492,10.579999923706055,6.510000228881836,7.230000019073486,19.763893127441406,19.604999542236328,9.630000114440918,27.559999465942383,7.546943664550781,8.5,17.899999618530273,,36.84000015258789,70.08999633789062,56.75,28.920000076293945,306.2300109863281,9.112963676452637,14.260000228881836,17.704999923706055,102.0199966430664,24.674999237060547,16.370685577392578,64.22667694091797,22.827211380004883,13.279999732971191,37.93000030517578,67.50614166259766
2020-12-10,38.28757858276367,44.774532318115234,73.19999694824219,44.01685333251953,129.5399932861328,12.539999961853027,26.860000610351562,9.988166809082031,13.949999809265137,24.15999984741211,89.5,30.80878448486328,45.72999954223633,2.9355008602142334,10.5600004196167,45.279998779296875,25.444847106933594,50.56999969482422,45.0,37.66999816894531,33.20000076293945,113.22000122070312,4.380000114440918,4.5,27.561080932617188,72.426513671875,21.820205688476562,16.610000610351562,22.06999969482422,14.25,10.228904724121094,33.34000015258789,10.649999618530273,6.460000038146973,7.360000133514404,20.60126495361328,18.84000015258789,9.649999618530273,28.31999969482422,7.626805305480957,8.739999771118164,18.200000762939453,,37.36000061035156,73.08000183105469,56.59000015258789,29.110000610351562,321.989990234375,9.440837860107422,14.569999694824219,17.704999923706055,106.43000030517578,24.899999618530273,16.410154342651367,64.57595825195312,22.94631004333496,13.489999771118164,37.08000183105469,68.58395385742188
2020-12-11,37.94166946411133,44.30469512939453,71.9800033569336,41.877017974853516,127.30000305175781,12.4399995803833,28.440000534057617,10.079718589782715,13.859999656677246,24.670000076293945,90.22000122070312,33.4643669128418,44.61000061035156,2.877753257751465,10.225000381469727,44.93000030517578,24.991321563720703,49.970001220703125,42.599998474121094,38.0,32.7400016784668,117.63999938964844,4.230000019073486,4.46999979019165,28.17201805114746,72.43638610839844,21.945056915283203,16.719999313354492,22.315000534057617,14.859999656677246,10.139870643615723,32.34000015258789,10.65999984741211,6.880000114440918,7.079999923706055,21.17220115661621,19.440000534057617,9.65999984741211,29.15999984741211,7.427150726318359,8.699999809265137,18.170000076293945,,40.060001373291016,72.52999877929688,56.650001525878906,27.700000762939453,330.8699951171875,9.286543846130371,14.569999694824219,17.145000457763672,102.5999984741211,25.014999389648438,16.42989158630371,64.72564697265625,23.234130859375,13.369999885559082,35.77000045776367,68.04999542236328
2020-12-14,38.307342529296875,43.844852447509766,73.76000213623047,40.338157653808594,108.2699966430664,12.420000076293945,29.985000610351562,10.079718589782715,14.010000228881836,24.360000610351562,88.45999908447266,34.148231506347656,45.56999969482422,2.733384132385254,10.449999809265137,44.630001068115234,24.29212760925293,49.54999923706055,41.0,38.11000061035156,32.790000915527344,121.55000305175781,4.03000020980835,4.420000076293945,27.71874237060547,72.46915435791016,22.367631912231445,16.6200008392334,23.5049991607666,14.90999984741211,9.971697807312012,33.529998779296875,10.600000381469727,6.670000076293945,6.75,20.325313568115234,19.600000381469727,9.569999694824219,28.43000030517578,7.227496147155762,8.670000076293945,18.25,,40.56999969482422,75.18000030517578,55.84000015258789,27.829999923706055,324.32000732421875,9.15153694152832,14.579999923706055,16.729999542236328,103.48999786376953,25.81999969482422,16.390422821044922,64.56597137451172,22.321043014526367,13.359999656677246,36.720001220703125,68.6828384399414
2020-12-15,38.76197052001953,44.74454116821289,75.12999725341797,43.47051239013672,111.19999694824219,12.6899995803833,31.809999465942383,10.088873863220215,14.550000190734863,24.309999465942383,91.0199966430664,36.29965591430664,46.59000015258789,2.9547500610351562,11.0,44.349998474121094,24.87793731689453,49.97999954223633,41.58000183105469,39.279998779296875,34.70000076293945,123.45999908447266,4.019999980926514,4.340000152587891,28.822368621826172,74.424560546875,23.203174591064453,16.719999313354492,23.079999923706055,14.800000190734863,10.515788078308105,32.61000061035156,10.569999694824219,6.639999866485596,6.96999979019165,20.82963752746582,20.0,9.800000190734863,29.18000030517578,7.48704719543457,8.739999771118164,19.020000457763672,,41.36000061035156,79.7300033569336,59.79999923706055,28.149999618530273,320.1400146484375,9.575844764709473,14.760000228881836,16.954999923706055,109.76000213623047,25.719999313354492,16.676586151123047,65.27450561523438,22.370668411254883,13.550000190734863,38.380001068115234,71.11531829833984
2020-12-16,38.62360763549805,44.30469512939453,74.5,42.60547637939453,105.77999877929688,12.5,32.41999816894531,9.997322082519531,14.75,25.739999771118164,93.97000122070312,35.980186462402344,46.20000076293945,3.0317468643188477,11.75,44.5099983215332,25.378705978393555,50.13999938964844,41.54999923706055,38.68000030517578,38.709999084472656,123.7300033569336,4.28000020980835,4.34499979019165,29.482572555541992,76.4792251586914,22.982282638549805,16.780000686645508,23.084999084472656,14.619999885559082,10.466324806213379,32.16999816894531,10.569999694824219,6.599999904632568,6.860000133514404,20.639328002929688,22.229999542236328,9.609999656677246,28.809999465942383,7.526978492736816,8.800000190734863,18.75,,40.31999969482422,84.2699966430664,59.0,27.690000534057617,325.82000732421875,9.228683471679688,14.260000228881836,16.854999542236328,109.08999633789062,25.760000228881836,16.568044662475586,65.94312286376953,22.211868286132812,13.569999694824219,40.06999969482422,71.21417999267578
2020-12-17,39.21660232543945,45.4243049621582,74.37000274658203,42.44157409667969,106.43000030517578,12.670000076293945,33.5,10.033943176269531,14.619999885559082,25.600000381469727,102.5,37.991844177246094,46.66999816894531,3.0702452659606934,11.890000343322754,46.0099983215332,25.6999568939209,50.720001220703125,42.29999923706055,39.40999984741211,37.5099983215332,128.5500030517578,4.349999904632568,4.25,28.53660774230957,80.85655212402344,23.01109504699707,16.8700008392334,23.270000457763672,14.75,10.48611068725586,32.9900016784668,10.569999694824219,6.519999980926514,6.840000152587891,22.46632194519043,22.959999084472656,9.729999542236328,28.75,7.646770477294922,8.819999694824219,18.989999771118164,,39.90999984741211,87.38999938964844,62.0,27.364999771118164,329.4800109863281,9.382976531982422,14.670000076293945,16.899999618530273,115.0,25.829999923706055,16.706192016601562,67.85913848876953,22.94631004333496,13.789999961853027,41.130001068115234,73.05338287353516
2020-12-18,38.94975280761719,45.204383850097656,74.47000122070312,43.261077880859375,104.23999786376953,12.430000305175781,34.09000015258789,10.098028182983398,14.069999694824219,26.6200008392334,101.0199966430664,38.30631637573242,45.849998474121094,3.118368148803711,11.430000305175781,46.16999816894531,26.077898025512695,50.9900016784668,43.31999969482422,39.72999954223633,38.650001525878906,128.97000122070312,4.349999904632568,4.949999809265137,28.41836166381836,80.67788696289062,22.16594886779785,16.440000534057617,23.450000762939453,14.649999618530273,10.021160125732422,31.809999465942383,10.8100004196167,6.539999961853027,6.570000171661377,23.313209533691406,23.360000610351562,9.680000305175781,29.809999465942383,7.576892375946045,8.579999923706055,19.0,,40.0,88.51000213623047,62.72999954223633,27.770000457763672,340.7099914550781,9.460124015808105,14.760000228881836,16.790000915527344,113.0999984741211,25.739999771118164,16.1042537689209,68.22837829589844,22.995933532714844,13.600000381469727,40.38999938964844,69.09812927246094
